ISIN,SYMBOL,SERIES,TYPE,HAIRCUT,NAV
INF090I01FG1,FIFDDR,DR,OMF,9,60.83
INF090I01866,FIOFDR,DR,OMF,9,42.31
INF090I01GE4,FIOFDDR,DR,OMF,9,47.12
INF090I01DI2,TIIBAADR,DR,OMF,9,16.67
INF090I01DK8,TIIBAAMDR,DR,OMF,9,15.01
INF090I01DM4,TIIBAAQDR,DR,OMF,9,11.97
INF090I01BI6,FILFWDP,DR,GMF,10,1244.5
INF090I01BH8,FILFSIPWDP,DR,GMF,10,1025.35
INF090I01JY6,FILFDSIPDP,DR,GMF,10,1021.58
INF090I01833,FTIBFDR,DR,OMF,9,30.68
INF090I01GB0,FTIBFDDR,DR,OMF,9,36.08
INF760K01AC5,CRGLDPR,DR,GMF,10,15.18
INF760K01316,CRMIDPR,DR,OMF,9,13.63
INF760K01AQ5,CRMIQPR,DR,OMF,9,14.26
INF760K01GA6,CRMIDM,DR,OMF,9,16.7
INF903J01FU4,SBSRQDR,DR,OMF,9,12.99
INF903J01520,SBNPPEQU20,DR,OMF,9,17.09
INF903J01NM5,13PD,DR,OMF,9,20.67
INF200K01628,MLIF-98-DR,DR,OMF,9,17.31
INF200K01438,MSF-IT-DR,DR,OMF,9,125.62
INF200K01412,MSF-FMC-DR,DR,OMF,9,198.93
INF789F01950,UTIMSHARE,DR,OMF,9,56.48
INF789F01505,UTIEQUITY,DR,OMF,9,207.52
INF789F01851,UTITOP100,DR,OMF,9,86.27
INF789F01315,UTIBALANCE,DR,OMF,9,45.68
INF789FA1M79,MMD6R,DR,GMF,10,1549.33
INF789F01836,UTIMNC,DR,OMF,9,209.88
INF789F01398,UTIBOND,DR,OMF,9,17.62
INF789F01687,UTIPHARMA,DR,OMF,9,207.88
INF789F01539,UTIETSP,DR,OMF,9,39.72
INF789F01JM4,UTINIDPR,DR,OMF,9,84.38
INF789F01WZ9,UTINID1R,DR,OMF,9,85.51
INF204K01UR0,RELLIQTIQR,DR,GMF,10,1014.14
INF204K01ZJ6,RELLTPDPMD,DR,GMF,10,1594.59
INF194K01SO4,IDFC281,DP,OMF,9,12.42
INF204K01UP4,RELLIQTIMR,DR,GMF,10,1591.12
INF204K01C80,RELMTFDPQD,DR,OMF,9,12.17
INF767K01949,LICNTPDPR,DR,OMF,9,31.7
INF179KB1HQ7,HLFMRTDR,DR,GMF,10,1030.36
INF179KB1HL8,HLQDLFDMR,DR,GMF,10,1030.32
INF090I01EC3,FTIMIPAMDR,DR,OMF,9,13.49
INF090I01EE9,FTIMIPAQDR,DR,OMF,9,12.61
INF966L01168,166OFDP,DR,OMF,9,86.7
INF966L01879,166OFD1,DR,OMF,9,95.1
INF966L01259,166BFDP,DR,OMF,9,60.26
INF966L01549,166BFD1,DR,OMF,9,65.12
INF966L01226,166GFDP,DR,OMF,9,81.53
INF966L01606,166GFD1,DR,OMF,9,89.05
INF966L01192,166GLDP,DR,OMF,9,121.75
INF966L01572,166GLD1,DR,OMF,9,129.82
INF277K01295,TATABFD,DR,OMF,9,96.6
INF277K01CW4,TATABFMD,DR,OMF,9,91.76
INF277K01MP7,TEGFF,DR,OMF,9,106.87
INF277K01MM4,TEGFE,DR,OMF,9,114.16
INF179K01764,HDFCGLDR,DR,GMF,10,12.04
INF179K01VT8,HGLDRTDR,DR,GMF,10,12.86
INF109K01621,IPPOWER122,DR,OMF,9,37.57
INF109K013O1,IPRU8031,DR,OMF,9,64.06
INF109K01647,IPRU23,DR,OMF,9,12.11
INF090I01BY3,FLDR,DR,GMF,10,10.91
INF090I01LB0,FLMDR,DR,GMF,10,10.44
INF090I01LD6,FLMDDR,DR,GMF,10,10.87
INF760K01CY5,CRLISMR,DR,GMF,10,1003.65
INF109KB1NO5,IPRU2718,DR,OMF,9,32.7
INF109KB1NM9,IPRU8920,DR,OMF,9,34.34
INF767K01IR1,LFDPR,DR,GMF,10,1000.18
INF767K01DM3,LFD1R,DR,GMF,10,1033.37
INF397L01943,LQWDR,DR,GMF,10,1001.9
INF044D01757,TMFBEDPR,DR,OMF,9,70.12
INF109K01704,IPRULTP25W,DR,OMF,9,10.89
INF109K01GL3,IP25PP,DR,OMF,9,21.38
INF109K01GP4,IP25PPA,DR,OMF,9,11.71
INF109K010F5,IPRU8010,DR,OMF,9,10.58
INF109K01GF5,IP25PPQ,DR,OMF,9,11.68
INF109K015E7,IPRU8142,DR,OMF,9,23.95
INF109K013E2,IPRU8143,DR,OMF,9,11.76
INF109K018E1,IPRU8144,DR,OMF,9,11.96
INF174K01Z22,KBST20NDD,DR,OMF,9,15.06
INF174K01Z06,K20ND,DR,OMF,9,11.53
INF903J01199,SBNPPEQU53,DR,OMF,9,71.82
INF903J01MI5,05PD,DR,OMF,9,78.93
INF740K01AF0,DSPBRSTDF,DR,OMF,9,12.3
INF740K01AG8,DSPBRSTMDF,DR,OMF,9,11.55
INF200K01206,MEF-DR,DR,OMF,9,73.92
INF760K01357,CRIFDPR,DR,OMF,9,14.94
INF209K01LC0,B241RD,DR,OMF,9,25.25
INF109K01753,IP1526,DR,OMF,9,105.57
INF109K017Y1,IPRU8271,DR,OMF,9,102.01
INF109K015Y5,IPRU8270,DR,OMF,9,101.74
INF109K019Y7,IPRU8272,DR,OMF,9,109.2
INF109K015Z2,IPRU2072,DR,OMF,9,108.95
INF109K01P16,IPRU8087,DR,OMF,9,105.62
INF109K013Z7,IPRU2071,DR,OMF,9,102
INF209K01CN6,BSL251D,DR,OMF,9,62.07
INF109K01779,IPDYNMIC16,DR,OMF,9,33.03
INF109K014K7,IPRU8005,DR,OMF,9,53.62
INF336L01032,OEFD,DR,OMF,9,50.71
INF336L01CL9,OHEFD,DR,OMF,9,47.69
INF336L01792,OIID,DR,OMF,9,10.83
INF336L01BO5,OCAPMD,DR,GMF,10,1006.97
INF336L01CD6,OHCPWD,DR,GMF,10,1196.51
INF336L01BQ0,OCAPWD,DR,GMF,10,1108.71
INF277K01899,TATAIFM,DR,OMF,9,17.25
INF277K01915,TATAIFMQ,DR,OMF,9,24.97
INF194K012D2,IDFC281R,DR,OMF,9,12.42
INF204K01FN0,RELSHORTMR,DR,OMF,9,11.52
INF204KA1ER2,RELSHORTDR,DR,OMF,9,19.96
INF209K01CP1,BSL261D,DR,OMF,9,30.05
INF209K01WB9,B261RZ,DR,OMF,9,54.1
INF740K01235,DSPBRTEF,DR,OMF,9,27.44
INF740K01PT9,DSPTOPDDR,DR,OMF,9,31.28
INF109K015N8,IPRU8008,DR,OMF,9,12.73
INF109K01P32,IPRU8128,DR,OMF,9,184.55
INF109K01P81,IPRU8090,DR,OMF,9,102.3
INF109K01AY9,IP1544,DR,OMF,9,102.29
INF740K01AB9,DSPBRFRF,DR,OMF,9,11.89
INF740K01JV8,DSPBRIOFM,DR,OMF,9,10.78
INF209K01DK0,BSL341QD,DR,OMF,9,14.82
INF209K01XL6,B341QZ,DR,OMF,9,10.79
INF204K01901,RELBANKGDR,DR,OMF,9,69.55
INF204K01XN3,RELBANDPDP,DR,OMF,9,101.9
INF767K01824,LICNMIMDR,DR,OMF,9,13.14
INF194K01Z10,IDFCD218,DP,OMF,9,16.42
INF767K01865,LICNMIYDR,DR,OMF,9,12.45
INF767K01AL1,LICSTDDR,DR,OMF,9,10.68
INF767K01FN6,STD1R,DR,OMF,9,10.05
INF179K01590,HDFC01D,DR,OMF,9,80.37
INF179K01VM3,H01RTDR,DR,OMF,9,94.67
INF179K01418,HDFC61D,DR,OMF,9,36.7
INF179K01VB6,H61RTDR,DR,OMF,9,44.48
INF179K01YR6,H31RTDR,DR,OMF,9,104
INF179K01BA0,HDFC31D,DR,OMF,9,79.15
INF179K01889,HDFC11D,DR,OMF,9,12.51
INF179K01939,HDFC28D,DR,OMF,9,13.47
INF179K01905,HDFC29D,DR,OMF,9,10.12
INF179KA1D82,HIFSTDPNDR,DR,OMF,9,18.94
INF179KA1NO1,HDFC29RT,DR,OMF,9,10.12
INF179K01BD4,HDFC41D,DR,OMF,9,63.94
INF179K01YU0,H41RTDR,DR,OMF,9,73.8
INF789F01PJ7,CPIMR,DR,GMF,10,1047.97
INF174K01NB4,KFLRMDR,DR,GMF,10,1051.87
INF174K01MX0,KFLRM255D,DR,GMF,10,1168.51
INF955L01666,BPGRR,DR,OMF,9,59.34
INF760K01035,CRDVDPR,DR,OMF,9,63.81
INF760K01EE3,CRDVDD,DR,OMF,9,95.99
INF090I01254,FTDPEFDR,DR,OMF,9,44.4
INF090I01HU8,FTDPEFDDR,DR,OMF,9,52.1
INF109K01803,IPAAPD,DR,OMF,9,122.77
INF109K01860,IPAVAPD,DR,OMF,9,161.51
INF109K01845,IPAMPD,DR,OMF,9,85.64
INF109K01829,IPACPD,DR,OMF,9,45.14
INF109K01886,IPAVCPD,DR,OMF,9,36.47
INF179K01AB0,HDFCMILMD,DR,OMF,9,14.83
INF179K01AD6,HDFCMILQD,DR,OMF,9,15.58
INF179K01XG1,HMLMRTDR,DR,OMF,9,16.3
INF179K01XI7,HMLQRTDR,DR,OMF,9,17.12
INF204K01FF6,RELMTLIPMR,DR,OMF,9,11
INF204K01FH2,RELMTLIPQR,DR,OMF,9,12.2
INF204K01YX0,RELMIPDPMD,DR,OMF,9,11.68
INF336L01AD0,OEOID,DR,OMF,9,48.47
INF336L01DG7,OHEOID,DR,OMF,9,51.93
INF336L01115,OMIPSM,DR,OMF,9,13.7
INF336L01131,OMIPSQ,DR,OMF,9,18.08
INF109K01894,IPIMPD,DR,OMF,9,13.79
INF109K01WY3,IPRUIMPDQ,DR,OMF,9,11.83
INF109K01WX5,IPRUIMPDH,DR,OMF,9,13.51
INF109K01S54,IPRU8186,DR,OMF,9,17.35
INF109K01S96,IPRU8187,DR,OMF,9,14.54
INF109K01S70,IPRU8185,DR,OMF,9,16.21
INF789F01802,UTIMIDCAP,DR,OMF,9,146.77
INF789F01745,UTIINFRA,DR,OMF,9,76.73
INF789F01281,UTITRNSPRT,DR,OMF,9,125.82
INF789F01364,UTIBANKING,DR,OMF,9,65.38
INF204K01AC4,RELPOWERDR,DR,OMF,9,75.68
INF204K01I84,RELDIVDPDP,DR,OMF,9,85.19
INF209K01DF0,BSL313MD,DR,OMF,9,16.39
INF209K01777,BSL313MP,DR,OMF,9,62.23
INF209K01XJ0,B313PZ,DR,OMF,9,68.97
INF204K01943,RELPHARMDR,DR,OMF,9,126.98
INF204K01I43,RELPHADPDP,DR,OMF,9,176.57
INF740K01144,DSPBRITF,DR,OMF,9,34.35
INF740K01PW3,DSPTGRDDR,DR,OMF,9,62.82
INF740K01466,DSPBRSFAGG,DR,OMF,9,11.58
INF740K01482,DSPSFAGGQP,DR,OMF,9,11.94
INF179K01483,HDFC58D,DR,OMF,9,10.07
INF179K01467,HDFC60D,DR,OMF,9,10.18
INF179K01VH3,H60RTDR,DR,OMF,9,10.18
INF789F01653,UTIGILTLTP,DR,GMF,10,36.13
INF789F01885,UTIMISADV,DR,OMF,9,44.19
INF789F01919,UTIMISADVM,DR,OMF,9,17.47
INF789F01PC2,BFWIR,DR,OMF,9,1281.36
INF789F01OV5,BFIMR,DR,OMF,9,1303.73
INF174K01476,KEQFOF,DR,OMF,9,212.04
INF109K01AD3,IPDISCODFD,DR,OMF,9,42.31
INF109K010K5,IPRU8175,DR,OMF,9,119.65
INF204K01CK3,RELFLRFMDR,DR,OMF,9,11.15
INF204K01CJ5,FRWDRMF,DR,OMF,9,10.3
INF109K01IO3,IPRULFRAQ,DR,OMF,9,10.75
INF109K019A7,IPRU8192,DR,OMF,9,11.32
INF204K01AO9,RELMEDIADR,DR,OMF,9,43.44
INF204K01G45,RELMEDDPDP,DR,OMF,9,64.75
INF179K01AL9,HDFCMULDR,DR,OMF,9,13.3
INF179K01XS6,HMULRTDR,DR,OMF,9,15.56
INF179K01566,HDFCCORDR,DR,OMF,9,25.81
INF179K01VJ9,HCODRTDR,DR,OMF,9,32.52
INF209K01DH6,BSL321QD,DR,OMF,9,10.68
INF209K01DG8,BSL321MD,DR,OMF,9,10.6
INF109K01AL6,IPESTARESD,DR,OMF,9,44.03
INF109K010N9,IPRU8181,DR,OMF,9,65.87
INF204K01588,RELNRIRPDR,DR,OMF,9,34.23
INF204K01G86,RELNRIDPDP,DR,OMF,9,46.55
INF204K01FK6,RELDYNBFDR,DR,OMF,9,23.28
INF204K01XC6,RELDYNBQDR,DR,OMF,9,10.43
INF903J01462,SBNPPEQU14,DR,OMF,9,37.47
INF903J01NJ1,71PD,DR,OMF,9,42.21
INF174K01229,KMIDCAP,DR,OMF,9,118.75
INF090I01197,FIFCAPDR,DR,OMF,9,22.96
INF090I01IM3,FIFCAPDDR,DR,OMF,9,26.02
INF760K01787,CRFRDPR,DR,OMF,9,35.41
INF760K01183,CREQDPR,DR,OMF,9,90.19
INF760K01EH6,CREQDD,DR,OMF,9,135.91
INF204K01463,RELEQOPPDR,DR,OMF,9,67.23
INF204K01XE2,RELOPPDPDP,DR,OMF,9,95.97
INF179K01AR6,HDFCPREDD,DR,OMF,9,17.15
INF179K01XY4,HPRERTDR,DR,OMF,9,19.42
INF789F01455,UTIDYF,DR,OMF,9,35.98
INF174K01252,KCONTRA,DR,OMF,9,51.69
INF204K01GD9,RELREGSEDR,DR,OMF,9,48.11
INF204K01K31,RELRSEDPDP,DR,OMF,9,74.17
INF204K01VC0,RELLQDTMDR,DR,GMF,10,1021.63
INF204K01ZR9,RELLIQDPMD,DR,GMF,10,1021.85
INF209K01CR7,BSL291D,DR,OMF,9,42.87
INF789F01AF7,UTIOPRTUNE,DR,OMF,9,48.56
INF179K01AO3,HDFCMYD5R,DR,OMF,9,17.36
INF179K01XV0,HMY5RTMF,DR,OMF,9,20.95
INF109K01AT9,IPINFRAIFD,DR,OMF,9,31.76
INF109K017M6,IPRU8183,DR,OMF,9,49.69
INF209K01EE1,BSLA,DR,OMF,9,186.29
INF209K01ZB2,BADZ,DR,OMF,9,316.05
INF209K01CB1,BSL02,DR,OMF,9,206.67
INF209K01UM0,B02DZ,DR,OMF,9,449.76
INF209K01DT1,BSL52,DR,OMF,9,168.91
INF209K01XY9,B52DZ,DR,OMF,9,236.85
INF209K01CD7,BSL15,DR,OMF,11.29,47.49
INF209K01EC5,BSL91,DR,OMF,9,43.85
INF209K01YW1,B91DDZ,DR,OMF,9,104.08
INF209KA11Z3,B85NIR,DR,OMF,9,149.32
INF209KA13Z9,B85IFR,DR,OMF,12.45,105.98
INF209K01DL8,BSL37,DR,OMF,9,12.42
INF204K01GM0,RELTAXTSDR,DR,OMF,9,38.03
INF204K01L48,RELTAXDPDP,DR,OMF,9,50.15
INF966L01309,166LFMD,DR,GMF,10,15.2
INF966L01812,166LFDM,DR,GMF,10,15.67
INF174K01195,KOPPORT,DR,OMF,9,58.87
INF760K01076,CRGBDPR,DR,OMF,9,103.47
INF760K01EY1,CRGBDD,DR,OMF,9,134.84
INF209K01CS5,BSL292D,DR,OMF,10.58,24.87
INF209K01WF0,B292RZ,DR,OMF,10.51,58.08
INF109K01Q23,IPRU8129,DR,GMF,10,170.43
INF109K01VT5,IPRU1780,DR,GMF,10,169.27
INF090I01551,FISCFDR,DR,OMF,9,56.22
INF090I01IP6,FISCFDDR,DR,OMF,9,66.14
INF109K01BA7,IPSID,DR,OMF,9,38.42
INF109K01W17,IPRU8193,DR,OMF,9,75.16
INF760K01266,CRINDPR,DR,OMF,9,68.93
INF760K01FN1,CRINDD,DR,OMF,9,95.27
INF209K01CT3,BSL293D,DR,OMF,9,31.05
INF082J01051,QUANTEFDPR,DR,OMF,9,129.3
INF082J01267,QMFEFRDR,DR,OMF,9,124.52
INF090I01940,TIEIFDR,DR,OMF,9,29.82
INF090I01IS0,TIEIFDDR,DR,OMF,9,33.43
INF082J01200,QMFLFMDR,DR,GMF,10,10.05
INF903J01553,SPEQU23,DR,OMF,9,31.75
INF903J01NG7,91PD,DR,OMF,9,35.11
INF192K01502,AADP,DR,OMF,9,14.35
INF789FB1RI2,SFDPR,DR,OMF,9,18.66
INF740K01QR1,DSPBRMMF,DR,OMF,9,1072.75
INF740K01110,DSPBRSMF,DR,OMF,9,33.18
INF740K01PZ6,DSPSMCDDR,DR,OMF,9,76.47
INF966L01333,166HYDP,DR,OMF,9,78.62
INF966L01630,166HYD1,DR,OMF,9,64.92
INF205K01288,RELIGARETP,DR,OMF,9,27.27
INF204K01GG2,RELLNGEQDR,DR,OMF,9,37.44
INF204K01F87,RELLTEDPDP,DR,OMF,9,51.03
INF109K01BE9,IPRUEDIRD,DR,OMF,9,14.75
INF109K015O6,IPRU8177,DR,OMF,9,16.73
INF109K01BG4,IPEQDEDWRD,DR,OMF,9,19.25
INF109K011B2,IPRU8179,DR,OMF,9,29.19
INF109K017W5,IPRU2059,DR,OMF,9,21.62
INF740K01177,DSPBRTSF,DR,OMF,9,26.59
INF174K01DT7,KEMEDR,DR,OMF,9,71.56
INF174K01LV6,KEMER133D,DR,OMF,9,89.01
INF903J01DV7,SMFEMDR,DR,OMF,9,33.26
INF903J01PQ1,EMDDP,DR,OMF,9,37.85
INF044D01880,TMFITDPR,DR,OMF,9,65.82
INF205K01197,RELIGARECF,DR,OMF,9,53.84
INF205K01LD6,IMFCFD2DR,DR,OMF,9,71.35
INF205K01BE5,RELIGAREMC,DR,OMF,9,60.15
INF205K01MU8,IMFMCD2DR,DR,OMF,9,76.46
INF205K01130,RELIGAREAF,DR,OMF,9,16.07
INF205K01KQ0,IMFAFD2DR,DR,OMF,9,17.58
INF194KB1EF8,IDTLFRD,DP,OMF,9,18.51
INF194KB1EG6,IDTLFRR,DR,OMF,9,18.51
INF179K01CT8,HMIDCAP-DR,DR,OMF,9,56.41
INF179K01XP2,HMCORTDR,DR,OMF,9,81.87
INF209K01EP7,B295DR,DR,OMF,9,41.71
INF090I01973,FIHGCFDR,DR,OMF,9,42.04
INF090I01IV4,FIHGCFDDR,DR,OMF,9,49.53
INF767K01527,LPDDR,DR,OMF,9,10.99
INF767K01576,LPWDR,DR,OMF,9,10.1
INF174K01310,KEQARBIT,DR,OMF,9,10.77
INF174K01LD4,KEADG,DR,OMF,9,11.26
INF740K01AM6,DSPBRMCF,DR,OMF,9,64.15
INF740K01QF6,DSPMCRDDR,DR,OMF,9,70.12
INF205K01254,RELIGAREGF,DR,OMF,9,45.1
INF205K01LZ9,IMFGFD2DR,DR,OMF,9,53.6
INF966L01515,166ISDP,DR,OMF,9,42.17
INF966L01713,166ISD1,DR,OMF,9,45.83
INF204K01547,RELEQADVDR,DR,OMF,9,28.15
INF204K01XH5,REL200DPDP,DR,OMF,9,42.58
INF205K01221,RELIGAREEF,DR,OMF,9,21.32
INF205K01LM7,IMFEFD2DR,DR,OMF,9,25.23
INF903J01EZ6,SMFGADR,DR,OMF,9,26.05
INF789F01AI1,UTISTINCME,DR,OMF,9,22.02
INF789FA1R58,STQDR,DR,OMF,9,15.3
INF789FA1R09,STAIR,DR,OMF,9,13.08
INF789F01QC0,STIMR,DR,OMF,9,11.84
INF789F01CG1,UTIILFDRI,DR,OMF,9,52.06
INF174K01DW1,KGEMDR,DR,OMF,9,22.67
INF740K01276,DSPBRWGF,DR,OMF,9.86,13.53
INF740K01PB7,DSPWGFDR,DR,OMF,9.86,14.17
INF205K01CF0,RELIGAREIN,DR,OMF,9.07,47.78
INF205K01MC6,IMFISD2DR,DR,OMF,9.07,57.83
INF179KA1KL3,HDFCAFWDQ,DR,OMF,9,10.83
INF179KA1KN9,HDFCAFWDM,DR,OMF,9,11.25
INF179KA1KP4,HDFCAFWDT,DR,OMF,9,11.41
INF179KA1KR0,HDFCAFWMT,DR,OMF,9,11.05
INF109K01BJ8,IPINAS1024,DR,OMF,9,39.19
INF109K014M3,IPRU8035,DR,OMF,9,74.19
INF179K01723,HDFCILR,DR,OMF,9,10.19
INF179K01VP6,HISMRTDR,DR,OMF,9,10.19
INF209K01CV9,BSL297D,DR,OMF,9,16.71
INF209K01WT1,B297RZ,DR,OMF,9,36.86
INF090I01AA5,FAEFDR,DR,OMF,9,13.28
INF205K01DP7,RELIGAREMS,DR,OMF,9,117.38
INF205K01MR4,IMFMSD2DR,DR,OMF,9,137.85
INF192K01569,JMCRDP,DR,OMF,9,20.82
INF179K01GG6,HDFCINFDR,DR,OMF,9,22.62
INF179K01WR0,HINFRTDR,DR,OMF,9,34.36
INF769K01028,MIRAEIORDR,DR,OMF,9,30.45
INF769K01AZ7,MIRAEIOD2,DR,OMF,9,69.32
INF767K01493,LICNIRDPR,DR,OMF,9,51.49
INF336L01420,OEMFD,DR,OMF,9,15.38
INF209K01LG1,B296RD,DR,OMF,11.31,45.77
INF740K01052,DSPBRNRNEF,DR,OMF,9,32.22
INF740K01QC3,DSPNRNDDR,DR,OMF,9,38.18
INF204K01752,RELQUANTDR,DR,OMF,9,37.37
INF204K01J26,RELQUPDPDP,DR,OMF,9,43.36
INF205K01163,RELIGAREBF,DR,OMF,9,62.67
INF109K01BM2,IPFOCU1192,DR,OMF,9,34.09
INF109K015L2,IPRU8043,DR,OMF,9,64.3
INF174K01IZ3,KTKFLEXI,DR,OMF,9,13.28
INF194K01EG0,IDFCGQBR,DR,GMF,10,11.72
INF194K01QH2,IDFCDQBR,DR,OMF,9,11.43
INF194K01482,IDFC206R,DR,OMF,9,20.08
INF194K01W47,IDD206DR,DR,OMF,9,34.99
INF194K01417,IDFC204R,DR,OMF,9,52.22
INF194K01W88,IDD204DR,DR,OMF,9,56.53
INF194K01540,IDFC202R,DR,OMF,9,31.05
INF194K01W05,IDD202DR,DR,OMF,9,40.28
INF194K01FV6,IDFC66,DR,OMF,9,10.1
INF194K01GB6,IDFC67,DR,OMF,9,10.11
INF194K01FY0,IDFC68R,DR,OMF,9,10.14
INF194K01P79,IDDGSQDR,DR,GMF,10,11.82
INF194K01LK7,IDFCGFRD,DR,GMF,10,10.1
INF194K01VY7,IDFCFCCD,DR,GMF,10,1001.08
INF194K01WE7,IDFCFCCMR,DR,GMF,10,1004.01
INF194K01LQ4,IDFCFRW,DR,GMF,10,10.13
INF194K01HJ7,IDFCSTF,DR,OMF,9,10.43
INF194KA13K5,IDFCBSTPRQ,DR,OMF,9,10.73
INF194K01U49,IDDSTFDR,DR,OMF,9,10.39
INF194K01KB8,IDFCMTMR,DR,OMF,9,10.28
INF194K01JY2,IDFC259R,DR,OMF,9,11.1
INF194KA1TE0,IDFCD291R,DR,OMF,9,12.08
INF194K01LN1,IDFCFRMR,DR,GMF,10,10.29
INF194K01IS6,IDFCSSDR,DR,OMF,9,12.05
INF194K01HG3,IDFCSTDR,DR,OMF,9,10.41
INF194K01508,IDFC208R,DR,OMF,9,23.92
INF194K01Z69,IDD208DR,DR,OMF,9,31.05
INF194K01664,IDFC210R,DR,OMF,9,13.32
INF194K01Y86,IDD210DR,DR,OMF,9,14.29
INF194K01367,IDFC216R,DR,OMF,9,43.29
INF194K010A2,IDD216DR,DR,OMF,9,56.18
INF194K01607,IDFC218R,DR,OMF,9,14.98
INF109KC17U9,IPRU3546,DR,OMF,9,12
INF903J01611,SBNPPEQU29,DR,OMF,9,32.3
INF903J01NA0,176FSD1,DR,OMF,9,36.6
INF966L01366,166LSDP,DR,OMF,9,68.58
INF966L01846,166LSD1,DR,OMF,9,59
INF109K01BV3,IPBFIN1234,DR,OMF,9,33.37
INF109K012J3,IPRU8045,DR,OMF,9,71.61
INF192K01627,JMMSDP1,DR,OMF,9,81.56
INF192K01CB9,JMMSDD,DR,OMF,9,108.17
INF204K01BW0,RELGLSRPDR,DR,GMF,10,10.65
INF204K01XR4,RELGILDPDP,DR,GMF,10,11.77
INF109K01BP5,IPRU1263,DR,OMF,9,11.37
INF109K01V91,IPRU8050,DR,OMF,9,11.7
INF109KA1X44,IPRU2527,DR,OMF,9,11.21
INF966L01440,166PEDP,DR,OMF,9,76.96
INF966L01903,166PED1,DR,OMF,9,80.55
INF761K01124,BOIEFRQR,DR,OMF,9,33.31
INF761K01090,BOIEFRDR,DR,OMF,9,27.3
INF194KA1RX4,IDFC295R,DR,GMF,10,15.75
INF194K01318,IDFC224R,DR,OMF,9,35.64
INF194K01Y45,IDD224DR,DR,OMF,9,46.43
INF789F01AO9,UTIWBF_II,DR,OMF,9,28.81
INF754K01541,ESDPR,DR,OMF,9,29.38
INF769K01820,MIRAECFDMR,DR,GMF,10,1157.9
INF769K01CQ2,MAMFCFDRL0,DR,GMF,10,1140.25
INF204K01ZY5,RELMMFDPMD,DR,OMF,9,1039.83
INF204K01A09,RELMMFDPQD,DR,OMF,9,1025.45
INF204K01FA7,RELMMIMDR,DR,OMF,9,1031.94
INF204K01EY0,RELMMGRWDR,DR,OMF,9,1010.47
INF044D01849,TMFEFDPR,DR,OMF,9,92.82
INF044D01CL6,EFD1RTMF,DR,OMF,9,102.57
INF209K01CZ0,BSL303FD,DR,OMF,9,12.93
INF209K01DA1,BSL303MD,DR,OMF,9,15.37
INF754K01020,EDGEA,DR,OMF,9,29.69
INF109K01CA5,IPTRGT1452,DR,OMF,9,27.8
INF109K017N4,IPRU8074,DR,OMF,9,59.46
INF109K018B7,IPRU8082,DR,OMF,9,10.26
INF109K01CT5,IP1481,DR,OMF,9,10.42
INF109K01SO2,IP1482,DR,OMF,9,11.06
INF109K012C8,IPRU8083,DR,OMF,9,15.29
INF754K01186,ENEFA,DR,OMF,9,28.92
INF754K01CC4,ENDD,DR,OMF,9,34.51
INF082J01119,QUANTFFDPR,DR,OMF,9,82.91
INF209K01CI6,BSL205RD,DR,OMF,9,11.26
INF209K01VQ9,B205RZ,DR,OMF,9,11.54
INF174K01344,KSFOCUS,DR,OMF,9,49.21
INF174K01LR4,KSEF178D,DR,OMF,9,55.64
INF090I01AD9,FBIFDR,DR,OMF,9,49.02
INF090I01JE8,FBIFDDR,DR,OMF,9,58.68
INF205K01312,RELIGAREBL,DR,OMF,9,31.45
INF205K01LA2,IMFBLD2DR,DR,OMF,9,38.95
INF754K01269,EARE,DR,OMF,9,22.07
INF754K01BQ6,ARDD,DR,OMF,9,29.01
INF754K01II8,EMFDARMDDR,DR,OMF,9,28.26
INF754K01IL2,EMFDARMDRR,DR,OMF,9,23.58
INF205K01SA7,IMFCOD2DR,DR,GMF,10,1076.23
INF740K01300,DSPBRWEF,DR,OMF,9,13.03
INF760K01233,CRCFDPR,DR,OMF,9,49.27
INF760K01DT3,CRCFDD,DR,OMF,9,88.96
INF205K01346,RELIGAREPS,DR,OMF,11.65,48.91
INF205K01NF7,IMFPSD2DR,DR,OMF,11.58,57.59
INF846K01446,AXISCFWD,DR,GMF,10,1002.09
INF846K01461,AXISCFDP,DR,GMF,10,1005.92
INF846K01CZ9,AXISCFDM,DR,GMF,10,1005.43
INF846K01DC6,AXISCFDW,DR,GMF,10,1002.09
INF846K01560,ATAFIWDR,DR,OMF,9,1011.63
INF109KC16U1,IPRU3546P,DP,OMF,9,12
INF846K01DO1,AXISEFD1,DR,OMF,9,27.91
INF846K01180,AEFDR,DR,OMF,9,19.77
INF740K01AL8,DSPBRWMF,DR,OMF,9,15.08
INF846K01156,ATAXDR,DR,OMF,9,27.29
INF846K01EY8,AXISTSD1,DR,OMF,9,57.86
INF194K01AD5,IDFC240,DR,OMF,9,22.07
INF194K01979,IDFC242,DR,OMF,9,25.95
INF109K01YD3,IP1839,DR,OMF,9,10.87
INF109K012A2,IPRU8132,DR,OMF,9,12.83
INF194K01RX7,IDFC244R,DR,OMF,9,14.5
INF194K01SA3,IDFC264R,DR,OMF,9,14.24
INF846K01669,ASTFIMDR,DR,OMF,9,10.28
INF846K01685,ASTFIRDR,DR,OMF,9,10.4
INF846K01RK9,AXISSTRDR,DR,OMF,9,19.21
INF846K01EK7,AXISSTDM,DR,OMF,9,10.09
INF761K01223,BOIFIRQR,DR,OMF,9,37.89
